13:27:يىڭى يىل:21:212:قالتىس:1:74078
822:91:ئادەم يوق:18:164:خوشال:1:81953
822:91:ئادەم يوق:24:526:كۈچلۈك:1:81953
838:377:ئەڭ ياخشى:3:907:گۈزەل:7:22934,64082,67820,68394,71580,83522,85714
838:377:ئەڭ ياخشى:5:26:ياخشى كۆرۈش:3:40784,95163,97237
838:377:ئەڭ ياخشى:6:304:بىخەتەر:2:73786,73788
838:377:ئەڭ ياخشى:10:150:ئاكتىپ:2:31367,71580
838:377:ئەڭ ياخشى:11:497:داڭلىق:1:83963
838:377:ئەڭ ياخشى:14:276:مۇكەممەل:2:59291,110557
838:377:ئەڭ ياخشى:15:67:بەخىتلىك:2:80760,82807
838:377:ئەڭ ياخشى:16:268:ساغلام:1:49582
838:377:ئەڭ ياخشى:18:164:خوشال:2:62534,62586
838:377:ئەڭ ياخشى:20:142:راھەت:1:37574
838:377:ئەڭ ياخشى:21:212:قالتىس:2:43176,107021
838:377:ئەڭ ياخشى:23:545:ئېسىل:4:69979,93808,93814,101297
838:377:ئەڭ ياخشى:24:526:كۈچلۈك:1:11142
838:377:ئەڭ ياخشى:30:573:ئاسان:2:24651,62642
838:377:ئەڭ ياخشى:32:142:ئەرزان:2:66474,97914
838:377:ئەڭ ياخشى:33:142:ئىلغار:1:8443
839:7:ياخشى نەسىھەت:3:907:گۈزەل:1:68394
839:7:ياخشى نەسىھەت:12:717:ھەقىقى:1:13711
839:7:ياخشى نەسىھەت:30:573:ئاسان:1:62642
851:3:تېما بار:12:717:ھەقىقى:1:85771
854:201:تەۋسىيە قىلىمەن:3:907:گۈزەل:2:42154,76532
854:201:تەۋسىيە قىلىمەن:11:497:داڭلىق:3:38206,108424,108434
854:201:تەۋسىيە قىلىمەن:12:717:ھەقىقى:1:79214
854:201:تەۋسىيە قىلىمەن:16:268:ساغلام:1:67686
854:201:تەۋسىيە قىلىمەن:20:142:راھەت:1:73344
854:201:تەۋسىيە قىلىمەن:23:545:ئېسىل:9:61338,71602,80959,89294,89327,90381,92816,93808,93814
854:201:تەۋسىيە قىلىمەن:24:526:كۈچلۈك:12:32083,55982,74469,74679,77673,78682,80959,81358,85934,97348,100065,110626
854:201:تەۋسىيە قىلىمەن:27:73:سادىق:1:95387
854:201:تەۋسىيە قىلىمەن:32:142:ئەرزان:1:65465
855:1:فېستىۋال ياخشى:3:907:گۈزەل:1:31205
856:1:مەننى بېسىپ:3:907:گۈزەل:1:31205
859:1:تېخنىكا گۈزەللىك:3:907:گۈزەل:1:31205
860:1:گۈزەللىك تەپسىلات:3:907:گۈزەل:1:31205
864:3:تولىمۇ گۈزەل:3:907:گۈزەل:3:31210,31742,101839
865:6:گۈزەل ئىش:3:907:گۈزەل:6:3767,31210,60804,67139,85089,99244
872:4:ئاخىرى تاپتىم:14:276:مۇكەممەل:1:31218
873:1:تىلىمدىكى مىكرو:14:276:مۇكەممەل:1:31218
874:9:مىكرو بلوگنى:14:276:مۇكەممەل:1:31218
876:1:پەيزى بولاپتىيا:14:276:مۇكەممەل:1:31218
880:19:يۇمشاق دېتالنى:2:73:مۇنەۋۋەر:1:107801
880:19:يۇمشاق دېتالنى:3:907:گۈزەل:1:109374
880:19:يۇمشاق دېتالنى:14:276:مۇكەممەل:1:109322
885:65:كىچىك بالىلار:6:304:بىخەتەر:1:69620
885:65:كىچىك بالىلار:11:497:داڭلىق:2:55223,55265
885:65:كىچىك بالىلار:16:268:ساغلام:1:76446
885:65:كىچىك بالىلار:30:573:ئاسان:1:55245
885:65:كىچىك بالىلار:32:142:ئەرزان:1:86631
894:6:ھەقىقىي ئىسىم:12:717:ھەقىقى:6:32044,49643,66730,78584,85771,111040
900:85:يامان ئەمەس:18:164:خوشال:1:108322
900:85:يامان ئەمەس:25:75:خوشاللىق:1:108322
901:2:مەلۇم بولغايكى:3:907:گۈزەل:1:57772
902:32:ئۇيغۇرچە مىكرو:11:497:داڭلىق:2:86834,86836
902:32:ئۇيغۇرچە مىكرو:12:717:ھەقىقى:1:36457
902:32:ئۇيغۇرچە مىكرو:18:164:خوشال:1:36457
902:32:ئۇيغۇرچە مىكرو:33:142:ئىلغار:2:86830,86834
903:103:مىكرو بىلوگى:3:907:گۈزەل:1:77308
903:103:مىكرو بىلوگى:11:497:داڭلىق:4:74507,74586,74587,74589
903:103:مىكرو بىلوگى:16:268:ساغلام:1:71831
903:103:مىكرو بىلوگى:27:73:سادىق:1:71831
903:103:مىكرو بىلوگى:30:573:ئاسان:1:108437
903:103:مىكرو بىلوگى:32:142:ئەرزان:1:108437
903:103:مىكرو بىلوگى:33:142:ئىلغار:1:78200
905:11:دىققەت قىلىشىنى:16:268:ساغلام:1:66897
906:139:ئۈمىد قىلىمىز:3:907:گۈزەل:5:93166,93172,93384,93416,109198
906:139:ئۈمىد قىلىمىز:10:150:ئاكتىپ:3:77201,94566,101804
906:139:ئۈمىد قىلىمىز:11:497:داڭلىق:1:39443
906:139:ئۈمىد قىلىمىز:12:717:ھەقىقى:3:68380,68444,100439
906:139:ئۈمىد قىلىمىز:16:268:ساغلام:3:61362,68380,68444
906:139:ئۈمىد قىلىمىز:17:413:چىرايلىق:1:76849
906:139:ئۈمىد قىلىمىز:23:545:ئېسىل:3:43885,75785,107034
906:139:ئۈمىد قىلىمىز:32:142:ئەرزان:1:94239
906:139:ئۈمىد قىلىمىز:33:142:ئىلغار:1:90902
911:5:تازا مۇكەممەل:14:276:مۇكەممەل:5:67910,67933,73941,104038,106955
912:1:مۇكەممەل بولغاي:14:276:مۇكەممەل:1:92673
914:13:مىكرو بىلوگنى:11:497:داڭلىق:1:47284
922:2:ئاتاڭدۇر ئەزىز:3:907:گۈزەل:2:31251,86750
923:5:ئەزىز يۇرت:3:907:گۈزەل:2:31251,86750
924:2:يۇرت ئەسلى:3:907:گۈزەل:2:31251,86750
925:2:ئەسلى بېشىڭنى:3:907:گۈزەل:2:31251,86750
926:2:بېشىڭنى سىلايدۇ:3:907:گۈزەل:2:31251,86750
927:2:سۆيگەننىڭ گۈزەلدۇر:3:907:گۈزەل:2:31251,86750
928:2:گۈزەلدۇر ۋەسلى:3:907:گۈزەل:2:31251,86750
941:11:ياخشى ئوقۇش:12:717:ھەقىقى:1:50086
944:35:تاقابىل تۇرۇش:14:276:مۇكەممەل:1:23183
944:35:تاقابىل تۇرۇش:20:142:راھەت:1:3783
944:35:تاقابىل تۇرۇش:22:68:ئىناق:1:47875
944:35:تاقابىل تۇرۇش:24:526:كۈچلۈك:5:93164,93195,93198,93206,93332
947:9:ياخشى بولۇپتۇ:21:212:قالتىس:1:48610
947:9:ياخشى بولۇپتۇ:23:545:ئېسىل:1:59927
952:7:سۆزنى قىلغان:12:717:ھەقىقى:1:93358
963:13:غەرق بول:3:907:گۈزەل:1:64330
963:13:غەرق بول:11:497:داڭلىق:1:48125
963:13:غەرق بول:24:526:كۈچلۈك:1:5634
967:18:ئەڭ ئېگىز:11:497:داڭلىق:1:13045
972:17:ئۈرۈمچى كەچلىك:23:545:ئېسىل:1:2633
973:20:كەچلىك گېزىتى:23:545:ئېسىل:1:2633
980:7:يېڭىچە قىياپەت:23:545:ئېسىل:1:58316
1007:19:مىكرو بىلوگىنى:3:907:گۈزەل:1:77308
1010:10:خۇرسەن بولدۇم:23:545:ئېسىل:1:69029
1014:2:ئېلان قىلىشنىڭ:33:142:ئىلغار:1:73979
1022:28:ياخشى باشلىنىش:3:907:گۈزەل:1:108510
1022:28:ياخشى باشلىنىش:14:276:مۇكەممەل:1:40366
1022:28:ياخشى باشلىنىش:16:268:ساغلام:1:40366
1023:2:يېرىم مۇۋەپپەقىيەت:10:150:ئاكتىپ:1:78904
1032:2:تەلۋە ئادەم:21:212:قالتىس:1:43176
1034:1:ناچار پىسخىكىنىڭ:10:150:ئاكتىپ:1:31367
1035:1:پىسخىكىنىڭ يۇقۇشچانلىقى:10:150:ئاكتىپ:1:31367
1037:2:يۇقۇملۇق كېسەلدىن:10:150:ئاكتىپ:1:31367
1038:1:كېسەلدىن تېز:10:150:ئاكتىپ:1:31367
1039:4:تېز بولىدۇ:10:150:ئاكتىپ:1:31367
1040:4:ياخشى روھى:10:150:ئاكتىپ:1:31367
1041:1:ھالىتىڭىزنى تارقاتسىڭىز:10:150:ئاكتىپ:1:31367
1043:1:يېقىملىق كۈلۈمسىرەشنىڭ:10:150:ئاكتىپ:1:31367
1045:1:ئاكتىپلىقنىڭ ئۇرۇقىنى:10:150:ئاكتىپ:1:31367
1046:1:ئۇرۇقىنى چاچقان:10:150:ئاكتىپ:1:31367
1047:1:ئائىلىنىڭ گۈزەللىكى:3:907:گۈزەل:1:31368
1048:1:ئۈمۈتكە تولغانلىقىدا:3:907:گۈزەل:1:31368
1064:20:دەسلەپكى قەدەمدە:3:907:گۈزەل:1:16558
1064:20:دەسلەپكى قەدەمدە:20:142:راھەت:1:75487
1064:20:دەسلەپكى قەدەمدە:24:526:كۈچلۈك:1:6893
1067:1:كۈنگە مۇكەممەللەشكىلى:14:276:مۇكەممەل:1:31396
1068:1:مۇكەممەللەشكىلى تۇرۇپتۇ:14:276:مۇكەممەل:1:31396
1072:1:تەرجىمە قىلىۋېتىلسە:14:276:مۇكەممەل:1:31396
1076:30:پەيزى چىقىپتۇ:21:212:قالتىس:1:98562
1082:44:ياخشى ئۇسۇل:5:26:ياخشى كۆرۈش:1:40784
1082:44:ياخشى ئۇسۇل:17:413:چىرايلىق:1:37239
1082:44:ياخشى ئۇسۇل:30:573:ئاسان:1:29675
1085:1:مەلۇم يولنى:12:717:ھەقىقى:1:31419
1088:1:قىزغىن قەدەم:12:717:ھەقىقى:1:31419
1089:5:قەدەم باسقان:12:717:ھەقىقى:1:31419
1091:14:خۇدايىم بۇيرۇسا:30:573:ئاسان:1:33282
1104:1:داڭلىق دورامچۇق:11:497:داڭلىق:1:31442
1105:1:سەرگەردان ئەمەس:11:497:داڭلىق:1:31442
1113:159:ئۇيغۇرچە خەتلىك:3:907:گۈزەل:2:37843,58455
1113:159:ئۇيغۇرچە خەتلىك:11:497:داڭلىق:3:39443,50829,94846
1113:159:ئۇيغۇرچە خەتلىك:27:73:سادىق:1:83397
1113:159:ئۇيغۇرچە خەتلىك:30:573:ئاسان:1:51556
1113:159:ئۇيغۇرچە خەتلىك:33:142:ئىلغار:1:47411
1115:13:پەيزى ئىش:30:573:ئاسان:1:77243
1117:20:ئۇلۇغ جۈمە:18:164:خوشال:1:81186
1118:2:دوستىڭىزغا تارقاتسىڭىز:18:164:خوشال:2:31475,51271
1118:2:دوستىڭىزغا تارقاتسىڭىز:25:75:خوشاللىق:2:31475,51271
1122:11:چىرايلىق قىزلار:3:907:گۈزەل:1:56767
1122:11:چىرايلىق قىزلار:17:413:چىرايلىق:11:31479,32809,43453,52681,56767,92405,99298,103729,105091,107453,110282
1123:4:قىزلار بار:17:413:چىرايلىق:1:31479
1146:14:غەيرەت قىلىڭلار:3:907:گۈزەل:1:49156
1146:14:غەيرەت قىلىڭلار:21:212:قالتىس:1:100980
1146:14:غەيرەت قىلىڭلار:30:573:ئاسان:1:100980
1149:1:كەيگۈچى ھەقىقىي:12:717:ھەقىقى:1:31887
1150:1:ھەقىقىي پادىشاھ:12:717:ھەقىقى:1:31887
1151:1:پادىشاھ ئەمەس:12:717:ھەقىقى:1:31887
1152:4:ئېھتىياجى يوق:12:717:ھەقىقى:1:31887
1153:16:يوق كىشى:12:717:ھەقىقى:1:31887
1153:16:يوق كىشى:19:7:رازى بولۇش:1:18899
1154:7:كىشى ھەقىقىي:12:717:ھەقىقى:7:9067,31887,62027,62031,62063,62146,95499
1155:1:ھەقىقىي پادىشاھتۇر:12:717:ھەقىقى:1:31887
1158:79:ئەڭ ياخشىسى:3:907:گۈزەل:1:71580
1158:79:ئەڭ ياخشىسى:6:304:بىخەتەر:2:73786,73788
1158:79:ئەڭ ياخشىسى:10:150:ئاكتىپ:1:71580
1158:79:ئەڭ ياخشىسى:14:276:مۇكەممەل:1:59291
1158:79:ئەڭ ياخشىسى:16:268:ساغلام:1:49582
1158:79:ئەڭ ياخشىسى:18:164:خوشال:2:62534,62586
1158:79:ئەڭ ياخشىسى:32:142:ئەرزان:2:66474,97914
1175:1:پۈتكۈزۈش كېرەك:23:545:ئېسىل:1:31915
1176:16:ئەڭ ئېسىل:3:907:گۈزەل:1:74354
1176:16:ئەڭ ئېسىل:23:545:ئېسىل:16:175,27976,31915,50270,51808,56265,62275,67989,69006,74048,74354,74430,77192,79358,79628,82007
1176:16:ئەڭ ئېسىل:33:142:ئىلغار:1:27976
1176:16:ئەڭ ئېسىل:37:108:يېشىل:1:51808
1177:1:ئېسىل ۋەزىپەھاياتتۇر:23:545:ئېسىل:1:31915
1191:254:مۇ يە:1:100:پىشقان:1:8702
1191:254:مۇ يە:2:73:مۇنەۋۋەر:1:77414
1191:254:مۇ يە:10:150:ئاكتىپ:1:72710
1191:254:مۇ يە:11:497:داڭلىق:3:50252,58074,59169
1191:254:مۇ يە:12:717:ھەقىقى:3:62310,62379,102485
1191:254:مۇ يە:14:276:مۇكەممەل:2:65556,91617
1191:254:مۇ يە:20:142:راھەت:1:75346
1191:254:مۇ يە:23:545:ئېسىل:2:54674,71781
1191:254:مۇ يە:24:526:كۈچلۈك:6:4838,14111,58472,58473,58474,58475
1191:254:مۇ يە:30:573:ئاسان:3:110804,110806,110819
1191:254:مۇ يە:33:142:ئىلغار:1:109542
1191:254:مۇ يە:35:25:مەدھىيە:1:19877
1193:7:ئالتۇندىن قىممەت:24:526:كۈچلۈك:2:97903,97906
1208:7:نورمال ئادەم:30:573:ئاسان:1:40491
1214:1:ھەقىقەت قالتىس:21:212:قالتىس:1:32001
1215:2:قالتىس ئادەم:21:212:قالتىس:2:15528,32001
1216:2:چىشلەپ قويغان:21:212:قالتىس:1:32001
1217:1:ئادەم ياقتۇرىدىغان:21:212:قالتىس:1:32001
1218:1:ياقتۇرىدىغان نەرسىگە:21:212:قالتىس:1:32001
1219:1:نەرسىگە ئايلاندۇردى:21:212:قالتىس:1:32001
1229:29:ئازراق بولسىمۇ:12:717:ھەقىقى:1:44190
1229:29:ئازراق بولسىمۇ:14:276:مۇكەممەل:1:78071
1229:29:ئازراق بولسىمۇ:17:413:چىرايلىق:1:49691
1229:29:ئازراق بولسىمۇ:20:142:راھەت:1:40463
1248:14:كۆپ بولسىمۇ:11:497:داڭلىق:1:94546
1248:14:كۆپ بولسىمۇ:21:212:قالتىس:1:100789
1251:13:خۇدا خالىسا:12:717:ھەقىقى:1:56550
1253:13:ئالدىنقى يېرىم:24:526:كۈچلۈك:1:110160
1256:93:ئۇلۇغ ئاللاھ:3:907:گۈزەل:2:60723,61666
1256:93:ئۇلۇغ ئاللاھ:11:497:داڭلىق:2:97026,97027
1256:93:ئۇلۇغ ئاللاھ:16:268:ساغلام:1:48975
1256:93:ئۇلۇغ ئاللاھ:23:545:ئېسىل:1:63341
1256:93:ئۇلۇغ ئاللاھ:30:573:ئاسان:6:41380,49364,49385,61428,77825,97026
1257:2:ئىشلىرىمىزغا ئاسانلىق:30:573:ئاسان:2:32013,95003
1258:32:ئاسانلىق بەرسۇن:11:497:داڭلىق:1:97026
1258:32:ئاسانلىق بەرسۇن:21:212:قالتىس:1:100980
1258:32:ئاسانلىق بەرسۇن:30:573:ئاسان:32:32013,49549,65853,65859,65872,65896,65906,65940,65943,68262,68263,68330,68763,70498,76352,76378,77243,77825,84309,85199,85220,90504,90510,93011,93012,95065,97026,100475,100980,103821,107095,108233
1259:6:بەك مودا:12:717:ھەقىقى:1:67960
1261:3:نۇر چېچىش:30:573:ئاسان:1:96327
1278:4:سالام دەپ:3:907:گۈزەل:1:31556
1279:4:بىكار ئېيتمىغان:3:907:گۈزەل:1:31556
1279:4:بىكار ئېيتمىغان:5:26:ياخشى كۆرۈش:1:92715
1279:4:بىكار ئېيتمىغان:16:268:ساغلام:1:106912
1281:1:ئۆزئارا تەمەنناسىز:3:907:گۈزەل:1:31556
1283:1:سەمىمىي سالاملىشىشتەك:3:907:گۈزەل:1:31556
1284:1:گۈزەل ئەخلاقىمىزدىن:3:907:گۈزەل:1:31556
1285:1:ئەخلاقىمىزدىن مەھرۇم:3:907:گۈزەل:1:31556
1286:1:مەھرۇم بولمىساق:3:907:گۈزەل:1:31556
1295:24:خەت يازسام:3:907:گۈزەل:1:70469
1295:24:خەت يازسام:23:545:ئېسىل:1:86603
1303:24:تەۋسىيە قىلىڭلار:6:304:بىخەتەر:1:107833
1303:24:تەۋسىيە قىلىڭلار:16:268:ساغلام:1:107833
1306:100:بەك كۆپ:3:907:گۈزەل:1:97099
1306:100:بەك كۆپ:14:276:مۇكەممەل:1:95783
1306:100:بەك كۆپ:23:545:ئېسىل:3:75376,90381,97140
1306:100:بەك كۆپ:24:526:كۈچلۈك:1:95783
1306:100:بەك كۆپ:27:73:سادىق:1:60985
1306:100:بەك كۆپ:30:573:ئاسان:2:25054,60985
1306:100:بەك كۆپ:37:108:يېشىل:1:58541
1311:65:يۇقىرى دەرىجىلىك:3:907:گۈزەل:2:2264,42615
1311:65:يۇقىرى دەرىجىلىك:6:304:بىخەتەر:2:88665,101740
1311:65:يۇقىرى دەرىجىلىك:10:150:ئاكتىپ:1:11935
1313:105:تەرەپ قىلىش:6:304:بىخەتەر:1:2281
1313:105:تەرەپ قىلىش:14:276:مۇكەممەل:1:18859
1318:28:قىزىق يېرى:24:526:كۈچلۈك:1:16599
1322:29:تايىنى يوق:11:497:داڭلىق:1:94048
1322:29:تايىنى يوق:23:545:ئېسىل:2:94048,95869
1322:29:تايىنى يوق:30:573:ئاسان:1:42691
1327:39:ھۆرمەت قىلىش:12:717:ھەقىقى:1:98044
1327:39:ھۆرمەت قىلىش:20:142:راھەت:1:13709
1327:39:ھۆرمەت قىلىش:23:545:ئېسىل:1:13709
1348:9:ئالتۇن مېدال:24:526:كۈچلۈك:2:58474,58475
1350:5:مىكرو بلوگدىكى:24:526:كۈچلۈك:1:75000
1356:2:بەخت تىلەيمەن:29:28:كۆڭۈلدىكىدەك:1:57771
1377:32:ئەڭ ئۇلۇغ:3:907:گۈزەل:1:79627
1377:32:ئەڭ ئۇلۇغ:18:164:خوشال:2:43517,43588
1377:32:ئەڭ ئۇلۇغ:25:75:خوشاللىق:2:43517,43588
1384:1:فىرانسىيەدە ئۆتكۈزۈلگەن:11:497:داڭلىق:1:107820
1397:50:غەيرەت قىل:3:907:گۈزەل:1:49156
1397:50:غەيرەت قىل:21:212:قالتىس:1:100980
1397:50:غەيرەت قىل:30:573:ئاسان:1:100980
1398:1:ئايفوندا پەچەت:17:413:چىرايلىق:1:31640
1399:1:پەچەت چىرايلىق:17:413:چىرايلىق:1:31640
1400:1:چىرايلىق چىقىدىكەن:17:413:چىرايلىق:1:31640
1407:79:قۇرۇق گەپ:12:717:ھەقىقى:1:97428
1407:79:قۇرۇق گەپ:15:67:بەخىتلىك:2:46615,54815
1407:79:قۇرۇق گەپ:24:526:كۈچلۈك:1:77718
1407:79:قۇرۇق گەپ:26:37:مۇقۇم:1:31659
1407:79:قۇرۇق گەپ:30:573:ئاسان:3:46312,63005,97427
1408:7:تېخىمۇ ئاز:26:37:مۇقۇم:1:31659
1409:1:ئاز بولىناتتى:26:37:مۇقۇم:1:31659
1414:10:ھەقىقەتەن گۈزەل:3:907:گۈزەل:10:31665,41065,43871,53718,54006,54175,57388,76783,82173,95310
1414:10:ھەقىقەتەن گۈزەل:17:413:چىرايلىق:1:54175
1415:3:قىز دوستۇمنى:17:413:چىرايلىق:1:57427
1421:9:ياخشىراق بولا:6:304:بىخەتەر:2:73786,73788
1433:1:فىلىمدىكى ھەقىقىي:12:717:ھەقىقى:1:31714
1434:4:ھەقىقىي ئىسلام:12:717:ھەقىقى:4:23617,30446,31714,78455
1434:4:ھەقىقىي ئىسلام:24:526:كۈچلۈك:1:30446
1437:1:ھەقىقەتەن تەسىرلەندۈرىدۇ:12:717:ھەقىقى:1:31714
1454:1:قىسقا پاساھەتلىك:23:545:ئېسىل:1:31725
1455:6:پاساھەتلىك سۆزلەر:17:413:چىرايلىق:1:73952
1455:6:پاساھەتلىك سۆزلەر:23:545:ئېسىل:1:31725
1456:1:تېخىمۇ ۋايىغا:23:545:ئېسىل:1:31725
1457:9:ۋايىغا يەتكۈزۈپ:10:150:ئاكتىپ:1:105956
1457:9:ۋايىغا يەتكۈزۈپ:11:497:داڭلىق:1:82804
1457:9:ۋايىغا يەتكۈزۈپ:12:717:ھەقىقى:1:103504
1457:9:ۋايىغا يەتكۈزۈپ:16:268:ساغلام:1:75760
1457:9:ۋايىغا يەتكۈزۈپ:23:545:ئېسىل:1:31725
1458:1:ئېسىل دۇردانىلەرنى:23:545:ئېسىل:1:31725
1459:1:دۇردانىلەرنى يېزىپ:23:545:ئېسىل:1:31725
1461:6:راستىنى ئېيتقاندا:14:276:مۇكەممەل:1:73892
1477:1:ھەقىقەتەن مەست:3:907:گۈزەل:1:31742
1478:1:مەست قىلىدۇدە:3:907:گۈزەل:1:31742
1479:8:گۈزەل كۈن:3:907:گۈزەل:8:32253,49564,51317,51495,67372,67641,81820,109630
1480:1:يۇرتىمىزغا بەرىكەتلەر:3:907:گۈزەل:1:31742
1481:1:بەرىكەتلەر بەرسۇن:3:907:گۈزەل:1:31742
1489:21:خېلى جىق:30:573:ئاسان:1:77243
1494:8:بەك يارىدى:17:413:چىرايلىق:1:70985
1504:2:كۆپ بولغىنىدىن:24:526:كۈچلۈك:1:83747
1514:146:تېخىمۇ كۆپ:10:150:ئاكتىپ:5:74074,74085,74086,74103,74116
1514:146:تېخىمۇ كۆپ:16:268:ساغلام:2:45108,98451
1514:146:تېخىمۇ كۆپ:21:212:قالتىس:1:51796
1514:146:تېخىمۇ كۆپ:24:526:كۈچلۈك:1:12469
1514:146:تېخىمۇ كۆپ:30:573:ئاسان:1:89884
1525:1:مائارىپمۇ يېشىل:37:108:يېشىل:1:31803
1526:1:يېشىل لىشىشى:37:108:يېشىل:1:31803
1527:14:لىشىشى كېرەك:14:276:مۇكەممەل:1:83030
1527:14:لىشىشى كېرەك:37:108:يېشىل:1:31803
1546:4:پاساھەتلىك گەپ:23:545:ئېسىل:1:95294
1564:1:تىۋال ياخشى:3:907:گۈزەل:1:31205
1565:1:بۇرۇنقىلاردىنڭىدىن يۇقىرى:3:907:گۈزەل:1:31205
1566:2:نۇسقىسى بولغان:3:907:گۈزەل:1:31210
1567:4:ئىش بولاتتىدە:3:907:گۈزەل:1:31210
1567:4:ئىش بولاتتىدە:21:212:قالتىس:2:79768,79770
1569:7:ئەجەپ پەيزى:14:276:مۇكەممەل:1:31218
